Tipo,Num,Proceso,Enviar A,Fecha Hallazgo,Estado,Eficacia Global,Descripción,Servicio,Fuente,Reportado Por,Indicador,Actividad,,,,,,Fecha Cierre Proyectada,Avance %,Dias,Fecha Cierre,Causa Raiz
No Conformidad,1483,Misionales,calidad,09/Mar/2025,Vencida,,18. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con: No cumple con los criterios que le son aplicables a todos los servicios.,,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - La Vega - La Vega,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,1484,Misionales,calidad,09/Mar/2025,Vencida,,18.3. Registro de validación secundaria o verificación: El prestador no presenta la información solicitada.,,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - La Vega - La Vega,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,1485,Misionales,calidad,09/Mar/2025,Vencida,,"18.6. Registro de control de calidad interno y externo: Cuenta con registros y analisis del control interno, para el control externo en el año 2024 no tiene ninguna participación en el programa.",,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - La Vega - La Vega,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,1486,Misionales,calidad,09/Mar/2025,Vencida,,"18.7. Registro de control de calidad de las “pruebas en el punto de atención del paciente - (point of care testing - POCT)"", cuando aplique: El prestador no cuenta con controles de calidad para las pruebas de VIH, Sifilis, Dengue, Hepatitis.",,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - La Vega - La Vega,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,1487,Gestión de Talento Humano,calidad,09/Mar/2025,Vencida,,1. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con: Ver Estándar transversal Talento Humano,,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - La Vega - La Vega,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,1488,Gestión de Recursos,calidad,09/Mar/2025,Vencida,,"3. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente,: No cumple con todos los criterios aplicable a los servicios.",,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - La Vega - La Vega,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,1489,Gestión de Recursos,calidad,09/Mar/2025,Vencida,,7. Cumple con los criterios que le sean aplicables de todos los Servicios y adicionalmente cuenta con: Revisar estándar transversal.,,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - La Vega - La Vega,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,1490,Gestión de Recursos,calidad,09/Mar/2025,Vencida,,"Equipos biomédicos necesarios, según las muestras que se tomen, de acuerdo con lo documentado en el estándar de Iprocesos prioritarios: No cuenta con la documentación donde se describan los equipos necesarios para la prestación del servicio en las modalidades.",,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - La Vega - La Vega,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,1491,Gestión de Recursos,calidad,09/Mar/2025,Vencida,,Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con: No cumple con los criterios que le sean aplicables de todos los servicios.,,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - La Vega - La Vega,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,1492,Misionales,calidad,09/Mar/2025,Vencida,,"9. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente, cuenta con la siguiente información documentada: No cumple con los criterios que le son aplicables a todos los servicios.",,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - La Vega - La Vega,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,1493,Misionales,calidad,09/Mar/2025,Vencida,,"9.3. Supervisión de la toma de muestras cuando sea realizada porlos auxiliares: El prestador no presenta la información solicitada, se indica que en los servicios de urgencias y hospitalización son tomadas por el personas de estos servicios.",,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - La Vega - La Vega,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,1494,Misionales,calidad,09/Mar/2025,Vencida,,"9.4. Procedimiento y condiciones para la toma de muestras en la modalidad extramural cuando se realicen: El prestador cuenta con documento MA-MI-LA 13 Manual de toma, transporte, conservación y remisión de muestras de laboratorio clínico, la modalidad extramural no se encuentra documentada, se diligencia el formato registro y transporte de muestras de laboratorio FT-MI-LA- 103 no se cuenta con el diligenciamiento de todos los campos que permiten realizar la trazabilidad de las muestras, no cuentan con la trazabilidad de la temperatura de las muestras en la modalidad extramural. Para los analitos no procesados en la sede se diligencia el formato LX-TMS-RC-002 Registro remisión de muestras puntos de atención perteneciente al laboratorio de referencia.",,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - La Vega - La Vega,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,1495,Misionales,calidad,09/Mar/2025,Vencida,,10. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con: No cumple con los criterios que le son aplicables a todos los servicios.,,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - La Vega - La Vega,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,1496,Gestión de Recursos,calidad,09/Mar/2025,Vencida,,4. Cumple con los criterios que le sean aplicables de todos los servicios: No cumple con los criterios que le sean aplicables de todos los servicios.,,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - La Vega - La Vega,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,1497,Gestión de Recursos,calidad,09/Mar/2025,Vencida,,11. Cumple con los criterios que le sean aplicables de todos los servicios: No cumple con los criterios que le sean aplicables de todos los servicios.,,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - La Vega - La Vega,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,1498,Misionales,calidad,09/Mar/2025,Vencida,,15. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con la siguiente información documentada: Verificar trasversal.,,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - La Vega - La Vega,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,1499,Misionales,calidad,09/Mar/2025,Vencida,,"15.1. Procesos generales que realice, elaborado por el responsable del servicio: No cuenta con los procesos acorde a los servicios prestados.",,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - La Vega - La Vega,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,1500,Misionales,calidad,09/Mar/2025,Vencida,,19. Cumple con los criterios que le sean aplicables de todos los servicios: No cumple con los criterios que le son aplicables a todos los servicios.,,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - La Vega - La Vega,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,1501,Gestión de Recursos,calidad,09/Mar/2025,Vencida,,"21. El consultorio donde se realicen procedimientos cuenta con la dotación mínima definida para el consultorio donde se realice examen físico y adicionalmente cuenta con la dotación necesaria para realizar los procedimientos documentados en el estándar de procesos prioritarios: Cuenta con protocolos para la atención, pero se evidencia que la dotación no está en concordancia según lo estipulado en el estándar de procesos prioritarios.",,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - La Vega - La Vega,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,1502,Gestión de Recursos,calidad,09/Mar/2025,Vencida,,32. Cumple con los criterios que le sean aplicables de todos los servicios: No cumple con los criterios que le sean aplicables de todos los servicios.,,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - La Vega - La Vega,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,1503,Misionales,calidad,09/Mar/2025,Vencida,,35.2.1. Preparación: El prestador no presenta soportes para dar cumplimiento a este criterio. Se debe realizar educación de manera fisica al paciente.,,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - La Vega - La Vega,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,1504,Misionales,calidad,09/Mar/2025,Vencida,,"35.2.2. Recomendaciones post procedimiento: El prestador documenta en la historia clínica las recomendaciones post tratamiento al completar las terapias, se debe ajustar a cada terapia individual. Se debe realizar educación de manera fisica al paciente.",,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - La Vega - La Vega,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,1505,Misionales,calidad,09/Mar/2025,Vencida,,35.2.3. Controles: El prestador cuenta con formato terapias fisicas o respiratorias FT-MI-CE-69 donde se diligencia el control de las terapias realizadas. Se debe realizar educación de manera fisica al paciente.,,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - La Vega - La Vega,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,1506,Misionales,calidad,09/Mar/2025,Vencida,,35.2.4. Posibles complicaciones: El prestador cuenta con información documentada Consentimiento informado FT-MI-UR-09 para fisioterapia donde se indica las posibles contraindicaciones generales. Se debe realizar educación de manera fisica al paciente.,,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - La Vega - La Vega,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,1507,Misionales,calidad,09/Mar/2025,Vencida,,41. Cumple con los criterios que le sean aplicables de todos los servicios: No cumple con los criterios que le son aplicables a todos los servicios.,,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - La Vega - La Vega,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,1508,Gestión de Talento Humano,calidad,09/Mar/2025,Vencida,,1. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente: Ver Estándar transversal Talento Humano.,,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - La Vega - La Vega,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,1509,Gestión de Recursos,calidad,09/Mar/2025,Vencida,,8. Cumple con los criterios que le sean aplicables de todos los servicios Cuenta con: No cumple con todos los criterios aplicable a los servicios.,,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - La Vega - La Vega,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,1510,Gestión de Recursos,calidad,09/Mar/2025,Vencida,,18. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente: Revisar estándar transversal.,,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - La Vega - La Vega,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,1511,Misionales,calidad,09/Mar/2025,Vencida,,"28. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente, cuenta con la siguiente información documentada: El prestador no cumple con los criterios que sean aplicables a todos los servicios.",,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - La Vega - La Vega,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,1512,Misionales,calidad,09/Mar/2025,Vencida,,"33. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente, cuenta con los siguientes registros: El prestador no cumple con los criterios que le sean aplicables de todos los servicios.",,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - La Vega - La Vega,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,1513,Gestión de Talento Humano,calidad,09/Mar/2025,Vencida,,"1.Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente, cuenta con: Profesional de odontología o tecnólogo en radiología e imágenes diagnósticas, o técnico profesional o auxiliar de odontología o auxiliar en salud oral o auxiliar de higiene oral: Ver Estándar transversal Talento Humano Cuenta con Profesional de odontología, con curso atencion a victimas de violencia Universidad cooperativa de colombia 2023 y Curso Proteccion Radiologia Universidad cooperativa de Colombia 2023.",,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - La Vega - La Vega,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,1514,Gestión de Recursos,calidad,09/Mar/2025,Vencida,,5. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con profesional de la salud que atiende a distancia: No cumple con todos los criterios aplicable a los servicios.,,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - La Vega - La Vega,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,1515,Gestión de Recursos,calidad,09/Mar/2025,Vencida,,6.Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente cuenta con: No cumple con todos los criterios aplicable a los servicios.,,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - La Vega - La Vega,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
No Conformidad,1516,Gestión de Recursos,calidad,09/Mar/2025,Vencida,,"10. Cumple con los criterios que le sean aplicables de todos los servicios y adicionalmente, cuenta con: Revisar estándar transversal.",,Visitas de verificación de la Secretaría de Salud Departamental del Cauca - La Vega - La Vega,Administrador,,,,,,,,30/Jun/2025,0 %,-150,,
